Categoria,Posicao,Cod_dekoreba,English,French,German,Italian,Portuguese,Spanish
adjetivos,1,660,expansive,expansif,dehnbar,espansive,expansivo,
adjetivos,2,660,effusive,,mitteilsam,,,
adjetivos,3,660,affable,,expansiv,,,
adjetivos,1,661,experienced,expert,erfahren,esperto,experiente,experto
adjetivos,2,661,practiced,expérimenté,kundig,asso,competente,diestro
adjetivos,3,661,expert,experimenté,bewandert,sicuro,habilidoso,ducho
adjetivos,1,662,explicit,explicite,ausdrücklich,esplicito,explícito,explícito
adjetivos,2,662,express,clair,explizit,espresso,,manifiesto
adjetivos,3,662,undisguised,formel,deutlich,denotativo,,explícita
adjetivos,1,663,expressive,expressif,ausdrucksvoll,espressivo,expressivo,expresivo
adjetivos,2,663,demonstrative,éloquent,expressiv,facondo,significativo,expresiva
adjetivos,3,663,eloquent,expressive,beredt,espressiva,eloquente,elocuente
adjetivos,1,664,extensive,étendu,umfangreich,ampio,extenso,vasto
adjetivos,2,664,huge,large,ausgedehnt,abbondante,amplo,amplio
adjetivos,3,664,vast,ample,umfassend,largo,grande,extenso
adjetivos,1,665,exterior,extérieur,Außenseite,fuori,exterior,exterior
adjetivos,2,665,abroad,hors,Ausland,esterno,externo,fuera
adjetivos,3,665,outside,aspect,heraus,fistola,além-mar,con el
adjetivos,1,666,extraordinary,extraordinaire,außergewöhnlich,straordinario,extraordinário,extraordinario
adjetivos,2,666,unusual,exceptionnel,außerordentlich,eccezionale,insólito,excepcional
adjetivos,3,666,exceptional,spécial,ungewöhnlich,insolito,inusual,extraño
adjetivos,1,667,passionate,excessif,extrem,,extremado,extremado
adjetivos,2,667,extreme,extrême,,,,
adjetivos,1,668,jubilant,triomphal,beschwingt,esultante,exultante,apoteósica
adjetivos,2,668,exultant,triomphant,ermutigt,trionfale,jubiloso,apoteósico
adjetivos,3,668,elated,de joie,erregt,trionfante,triunfante,exultante
adjetivos,1,669,choice,,,,escolhido,
adjetivos,2,669,agreed-upon,,,,,
adjetivos,1,670,fair,equilibré,ausgewogen,equa,equilibrado,equilibrado
adjetivos,2,670,balanced,balancé,fair,equo,honesto,equitativo
adjetivos,3,670,even,juste,ausgeglichen,giusta,justo,justo
adjetivos,1,671,easy,facile,leicht,facile,fácil,fácil
adjetivos,2,671,effortless,aisé,einfach,semplice,simples,fácil or nada penoso
adjetivos,3,671,simple,aisée,mühelos,comodo,sem esforço,bicoca
adjetivos,1,672,cold,froid,kalt,freddo,frio,frío
adjetivos,2,672,coldness,froideur,Kälte,gelo,frieza,frialdad
adjetivos,3,672,chilly,gel,kühl,fresco,frígido,fría
adjetivos,1,673,thin,mince,dünn,sottile,fino,fino
adjetivos,2,673,fine,fin,subtil,fine,delgado,delgado
adjetivos,3,673,delicate,maigre,fein,magro,tênue,flaco
adjetivos,1,674,strong,fort,stark,forte,forte,fuerte
adjetivos,2,674,powerful,puissant,kräftig,alto,poderoso,alto
adjetivos,3,674,mighty,haut,gewaltig,fortezza,alto,intenso
adjetivos,1,675,weak,faible,schwach,debole,fraco,débil
adjetivos,2,675,feeble,décrépit,kraftlos,lampada,débil,flojo
adjetivos,3,675,faint,boiteux,schwächlich,poco pesante,fraca,frágil
adjetivos,1,676,happy,heureux,glücklich,felice,feliz,feliz
adjetivos,2,676,glad,content,froh,lieto,contente,alegre
adjetivos,3,676,lucky,heureuse,fröhlich,allegro,alegre,contento
adjetivos,1,677,ugly,laid,hässlich,brutto,feio,feo
adjetivos,2,677,nasty,moche,häßlich,brutta,feia,fea
adjetivos,3,677,homely,laide,schiech,laido,ruim,malo
adjetivos,1,678,fertile,fertile,fruchtbar,fecondo,fértil,fértil
adjetivos,2,678,prolific,fécond,fertil,fertile,fecundo,fecundo
adjetivos,3,678,fruitful,prolifique,fortpflanzungsfähig,opimo,prolífico,feraz
adjetivos,1,679,faithful,fidèle,treu,fedele,fiel,fiel
adjetivos,2,679,loyal,droit,loyal,leale,leal,leal
adjetivos,3,679,staunch,loyal,bieder,onesto,seguro,honrado
adjetivos,1,680,flexible,flexible,flexibel,flessibile,flexível,flexible
adjetivos,2,680,floppy,souple,elastisch,floscia,elástico,flojo
adjetivos,3,680,pliant,accommodant,biegsam,floscio,maleável,floja
adjetivos,1,681,flowery,fleuri,blumig,fiorita,florido,florido
adjetivos,2,681,,fleurissant,blühend,fiorito,ornamentado,floreado
adjetivos,3,681,,couvert de fleurs,Blumen-,,florescer,florecido
adjetivos,1,682,flaming,,feurig,salace,fogoso,salaz
adjetivos,2,682,salacious,,heißblütig,,,
adjetivos,3,682,,,anzüglich,,,
adjetivos,1,683,beautiful,beau,schön,bello,formoso,hermoso
adjetivos,2,683,fair,belle,angenehm,carino,belo,bello
adjetivos,3,683,lovely,joli,gut,prezioso,bonito,hermosa
adjetivos,1,684,big,grand,groß,grande,grande,grande
adjetivos,2,684,large,gros,umfangreich,grosso,amplo,gran
adjetivos,3,684,great,grande,ausgedehnt,abbondante,extenso,amplio
adjetivos,1,685,thick,épais,dick,spesso,grosso,grueso
adjetivos,2,685,fat,gros,massig,grosso,espesso,espeso
adjetivos,3,685,bulky,corpulent,fett,spessa,volumoso,voluminoso
adjetivos,1,686,graceful,gracieux,graziös,grazioso,gracioso,gracioso
adjetivos,2,686,elegant,élégant,anmutig,elegante,esbelto,elegante
adjetivos,3,686,cute,mignon,zierlich,aggraziato,elegante,mono
adjetivos,1,687,genuine,authentique,original,autentico,genuíno,genuino
adjetivos,2,687,bona fide,véritable,genuin,genuino,autêntico,auténtico
adjetivos,3,687,real,réel,echt,vero,real,verdadero
adjetivos,1,688,giant,géant,Riese,gigante,gigante,gigante
adjetivos,2,688,hulk,gigantesque,Gigant,colosso,gigantesco,enorme
adjetivos,3,688,colossus,colosse,riesig,orco,enorme,gigantesco
adjetivos,1,689,glorious,glorieux,glorreich,splendido,glorioso,glorioso
adjetivos,2,689,splendid,fameux,berühmt,glorioso,esplêndido,célebre
adjetivos,3,689,famous,magnifique,ruhmvoll,celebre,magnífico,famoso
adjetivos,1,690,delicious,délicieux,schmackhaft,gustoso,gostoso,sabroso
adjetivos,2,690,tasty,savoureux,lecker,delizioso,saboroso,delicioso
adjetivos,3,690,luscious,délicieuse,köstlich,squisito,apetitoso,apetitoso
adjetivos,1,691,ruler,dirigeant,Herrscher,sovrano,governante,gobernante
adjetivos,2,691,king,roi,Gouverneur,governante,rei,rey
adjetivos,3,691,governor,gouvernante,König,re,governador,gobernador
adjetivos,1,693,grateful,reconnaissant,dankbar,grato,grato,agradecido
adjetivos,2,693,thankful,content,erkenntlich,riconoscente,agradecido,contento
adjetivos,3,693,glad,heureux,froh,lieto,reconhecido,alegre
adjetivos,1,694,grave,grave,ernst,grave,grave,grave
adjetivos,2,694,serious,sérieux,wichtig,considerevole,sério,importante
adjetivos,3,694,important,considérable,arg,importante,importante,formal
adjetivos,1,695,Greek,grec,Griechisch,greco,grego,griego
adjetivos,2,695,Grecian,Grec,Grieche,greca,grega,griega
adjetivos,3,695,Hellenic,grecque,griechisch,greco moderno,gregas,griegas
adjetivos,1,696,coarse,grossier,grob,rozzo,grosseiro,grosero
adjetivos,2,696,rude,impoli,barsch,scortese,rude,tosco
adjetivos,3,696,vulgar,vulgaire,derb,grossolana,agreste,descortés
adjetivos,1,697,kept,entretenu,,,guardado,sin romper
adjetivos,2,697,unbroken,gardé,,,,
adjetivos,3,697,,ménagé,,,,
adjetivos,1,699,boy,garçon,Junge,ragazzo,guri,muchacho
adjetivos,2,699,kid,bambin,Knabe,bambino,baixinho,niño
adjetivos,3,699,lad,gamin,Kind,ragazzino,catatau,chico
adjetivos,1,701,Gaulish,gaulois,gallisch,gallico,gaulês,
adjetivos,2,701,,,Gallisch,,gálico,
adjetivos,1,702,genic,génétique,genbedingt,genico,gênico,génico
adjetivos,2,702,genetic,génique,genetisch,genetico,genético,
adjetivos,3,702,genetical,,,,,
adjetivos,1,703,general,général,allgemein,generale,geral,general
adjetivos,2,703,usual,commun,generell,abituale,genérico,común
adjetivos,3,703,broad,habituel,den Gesamtorganismus betreffend,consueto,universal,genérico
adjetivos,1,704,ice cream,glace,Eis,gelato,gelado,helado
adjetivos,2,704,icy,crème glacée,eisig,ghiacciato,sorvete,glacial
adjetivos,3,704,glacial,glacial,kalt,gelido,frio,gélido
adjetivos,1,705,skillful,habile,geschickt,abile,hábil,hábil
adjetivos,2,705,deft,adroit,gewandt,lesto,ágil,diestro
adjetivos,3,705,skilled,agile,fähig,destro,habilidoso,amañado
adjetivos,1,706,harmonious,harmonieux,harmonisch,armonioso,harmonioso,armonioso
adjetivos,2,706,euphonious,harmonique,melodisch,armonico,eufónico,eufónico
adjetivos,3,706,euphonic,euphonique,wohlklingend,omogeneo,sonoro,apropiado
adjetivos,1,707,hostile,hostile,feindlich,nemico,hostil,hostil
adjetivos,2,707,unfriendly,inamical,unfreundlich,ostile,inóspito,frío
adjetivos,3,707,uncongenial,ennemi,feindselig,,antipático,indiferente
adjetivos,1,708,humble,humble,demütig,umile,humilde,humilde
adjetivos,2,708,lowly,modeste,bescheiden,modesto,ignoto,modesto
adjetivos,3,708,meek,bas,unterwürfig,terra terra,modesto,humillar
adjetivos,1,709,aged,âgé,alt,anziano,idoso,anciano
adjetivos,2,709,elderly,vieux,bejahrt,vecchio,velho,viejo
adjetivos,3,709,old,personne âgée,Greis,anzianità,pessoa idosa,persona de edad
adjetivos,1,710,humble,humble,demütig,umile,ignoto,humilde
adjetivos,2,710,lowly,modeste,kleinlaut,modesto,humilde,modesto
adjetivos,3,710,meek,inconnu,unterwürfig,,obscuro,pequeño
adjetivos,1,711,famous,célèbre,berühmt,famoso,ilustre,célebre
adjetivos,2,711,renowned,fameux,glorreich,celebre,célebre,famoso
adjetivos,3,711,distinguished,illustre,gefeiert,rinomato,famoso,ilustre
adjetivos,1,712,immense,immense,immens,enorme,imenso,inmenso
adjetivos,2,712,huge,énorme,riesig,immenso,enorme,enorme
adjetivos,3,712,enormous,ample,enorm,ampio,muitogrande,descomunal
adjetivos,1,713,important,important,wichtig,importante,importante,importante
adjetivos,2,713,significant,considérable,bedeutend,considerevole,grave,considerable
adjetivos,3,713,serious,grave,bedeutsam,grave,grande,grave
adjetivos,1,714,unlikely,improbable,unwahrscheinlich,improbabile,improvável,improbable
adjetivos,2,714,improbable,invraisemblable,unglaublich,inverosimile,,inverosímil
adjetivos,3,714,marvellous,merveilleux,an den Haaren herbeigezogen,difficile,,traído por los pelos
adjetivos,1,715,inaccessible,inaccessible,unerreichbar,inaccessibile,inacessível,inaccesible
adjetivos,2,715,unaccessible,indisponible,unzugänglich,irraggiungibile,que não pode ser acessado,no disponible
adjetivos,3,715,unavailable,non disponible,nicht verfügbar,impervio,isolado,alejado
adjetivos,1,716,incredible,incroyable,unglaublich,incredibile,incrível,increíble
adjetivos,2,716,unbelievable,invraisemblable,unglaubhaft,inconcepibile,inacreditável,tremendo
adjetivos,3,716,inconceivable,abracadabrant,unglaubwürdig,rocambolesco,inacreditáveis,piola
adjetivos,1,717,indecisive,incertain,unentschlossen,indeciso,indeciso,indeciso
adjetivos,2,717,hesitant,indécis,fraglich,dubbioso,aleatório,débil
adjetivos,3,717,wishy-washy,aseptisé,zweifelhaft,incerto,duvidoso,vacilante
adjetivos,1,718,childish,enfantin,kindisch,infantile,infantil,infantil
adjetivos,2,718,infantile,infantile,kindlich,immaturo,imaturo,pueril
adjetivos,3,718,immature,puéril,infantil,per bambini,pueril,niños
adjetivos,1,719,heady,,,,inebriante,
adjetivos,2,719,intoxicating,,,,,
adjetivos,1,720,unforgettable,inoubliable,unvergesslich,indimenticabile,inesquecível,inolvidable
adjetivos,2,720,haunting,marquant,unauslöschlich,incancellabile,indelével,imborrable
adjetivos,3,720,memorable,mémorable,unvergeßlich,inobliabile,inolvidável,
adjetivos,1,721,unfortunate,,,,infausto,
adjetivos,2,721,inauspicious,,,,,
adjetivos,1,723,unjust,injuste,ungerecht,ingiusto,injusto,injusto
adjetivos,2,723,unfair,illégitime,unfair,scorretto,,desigual
adjetivos,3,723,inequitable,déloyal,unbillig,sleale,,arbitrario
adjetivos,1,724,innocent,innocent,unschuldig,innocente,inocente,inocente
adjetivos,2,724,blameless,ingénu,naiv,innocuo,ingênuo,inocua
adjetivos,3,724,irreproachable,naïf,unbefangen,incensurabile,inócuo,inculpable
adjetivos,1,725,unstable,instable,labil,instabile,instável,inestable
adjetivos,2,725,fickle,inconstant,instabil,incostante,volúvel,variable
adjetivos,3,725,volatile,variable,unbeständig,variabile,variável,voluble
adjetivos,1,726,young,jeune,jung,giovane,jovem,joven
adjetivos,2,726,youth,petit,Jugendlicher,piccolo,pequeno,chico
adjetivos,3,726,kid,garçon,jugendlich,bambino,rapaz,niño
adjetivos,1,727,right,juste,gerecht,giusto,justo,justo
adjetivos,2,727,just,bon,richtig,corretto,correto,correcto
adjetivos,3,727,fair,correct,recht,equo,certo,exacto
adjetivos,1,728,merry,jovial,fröhlich,allegro,jovial,alegre
adjetivos,2,728,lighthearted,gai,heiter,gregale,alegre,jovial
adjetivos,3,728,jovial,joyeux,lustig,gaio,festivo,divertido
adjetivos,1,732,handy,adroit,geschickt,lesto,jeitoso,hábil
adjetivos,2,732,skilled,habile,gewandt,abile,hábil,diestro
adjetivos,3,732,able,dextre,anstellig,bravo,ágil,habilidoso
adjetivos,1,734,player,joueur,Spieler,giocatore,jogador,jugador
adjetivos,2,734,gambler,équipier,Glücksspieler,attrice,apostador,jugadora
adjetivos,3,734,participant,participant,Glücksspielerin,attore,participante,tahúr
adjetivos,1,736,sensible,raisonnable,vernünftig,saggio,judicioso,cuerdo
adjetivos,2,736,prudent,sage,klug,sensato,prudente,acertado
adjetivos,3,736,sound,prudent,verständig,savio,sensato,juicioso
adjetivos,1,738,,juxtaposé,,,justaposto,
adjetivos,1,739,beautiful,beau,schön,bello,lindo,lindo
adjetivos,2,739,pretty,belle,hübsch,carino,bonito,bonito
adjetivos,3,739,lovely,bath,angenehm,grazioso,belo,hermoso
adjetivos,1,740,long,long,lang,lungo,longo,largo
adjetivos,2,740,lengthy,longue,langandauernd,lunga,comprido,larga
adjetivos,3,740,drawn-out,filandreux,langdauernd,protratto,prolixo,luengo
adjetivos,1,741,light,léger,leicht,leggero,leve,ligero
adjetivos,2,741,slight,badin,geringfügig,lieve,pequeno,liviano
adjetivos,3,741,weightless,faible,leise,ordinato,maneiro,leve
adjetivos,1,742,slow,lent,langsam,lento,lento,lento
adjetivos,2,742,sluggish,lente,schwerfällig,lenta,devagar,calmado
adjetivos,3,742,lazy,faiblard,träge,fiacco,vagaroso,calmo
adjetivos,1,743,smooth,lisse,glatt,liscio,liso,liso
adjetivos,2,743,flat,coulant,eben,mellifluo,plano,suave
adjetivos,3,743,plain,flatteur,geläufig,piatto,polido,fino
adjetivos,1,744,free,libre,frei,libero,livre,libre
adjetivos,2,744,clear,franc,ungebunden,libera,linearmente independente,despejado
adjetivos,3,744,vacant,illimité,unabhängig,free,gratuito,gratuito
adjetivos,1,745,crazy,fou,verrückt,pazzo,louco,loco
adjetivos,2,745,mad,folle,wahnsinnig,matto,doido,trastornado
adjetivos,3,745,insane,aberrant,toll,folle,maluco,alienado
adjetivos,1,746,bright,lumineux,hell,luminoso,luminoso,luminoso
adjetivos,2,746,luminous,clair,leuchtend,lucente,brilhante,brillante
adjetivos,3,746,lucid,brillant,deutlich,brillante,radiante,resplandeciente
adjetivos,1,747,lugubrious,lugubre,düster,lugubre,lúgubre,lúgubre
adjetivos,2,747,sombre,ténébreux,kummervoll,tetro,escuro,triste
adjetivos,3,747,dismal,sinistre,tieftraurig,,sombrio,solemne
adjetivos,1,748,concise,laconique,konzis,succinto,lacônico,lacónico
adjetivos,2,748,brief,concis,kurz und bündig,conciso,lacónico,conciso
adjetivos,3,748,laconic,boncis,lakonisch,breve,conciso,sucinto
adjetivos,1,750,backed,accosté,beseitet,accostato,ladeado,acostado
adjetivos,2,750,accosted,cotoyé,,,,
adjetivos,3,750,between,côtoyé,,,,
adjetivos,1,751,lament,plainte,Klage,lamento,lamento,lamento
adjetivos,2,751,moan,gémissement,Jammer,accusa,gemido,queja
adjetivos,3,751,accusal,lamentation,Anklage,denuncia,acusação,gemido
adjetivos,1,752,posted,,,,lançado,
adjetivos,2,752,debut,,,,ser,
adjetivos,1,753,cast-off,,,,largado,
adjetivos,2,753,unstuck,,,,,
adjetivos,1,754,prurient,lubrique,lasziv,lascivo,lascivo,lascivo
adjetivos,2,754,lascivious,lascif,lüstern,carnale,indecente,carnal
adjetivos,3,754,lewd,lascive,geil,lascibile,libidinoso,libidinoso
adjetivos,1,755,latent,latent,latent,latente,latente,latente
adjetivos,2,755,dormant,,verborgen,,,
adjetivos,3,755,hidden,,ruhend,,,
adjetivos,1,756,apologetic,,,,laudatório,
adjetivos,2,756,laudatory,,,,,
adjetivos,1,757,legal,légal,rechtlich,legale,legal,legal
adjetivos,2,757,cool,légitime,legal,figo,bacana,guay
adjetivos,3,757,lawful,cool,gesetzlich,legittimo,da hora,"jurídico, -a"
adjetivos,1,758,legible,lisible,leserlich,leggibile,legível,legible
adjetivos,2,758,readable,déchiffrable,lesbar,decifrabile,,claro
adjetivos,3,758,clear,qui est intéressant à lire,entzifferbar,leggkbile,,leible
adjetivos,1,759,layman,laïc,Laie,laico,leigo,laico
adjetivos,2,759,secular,laïque,laienhaft,profano,laico,lego
adjetivos,3,759,lay,béotien,weltlich,laica,secular,profano
adjetivos,1,760,leper,lépreux,Leprakranke,lazzaro,leproso,leproso
adjetivos,2,760,leprous,léprosé,leprakrank,lebbroso,leprosa,leprosa
adjetivos,3,760,lazar,,Aussätzige,lazzero,,
adjetivos,1,762,liberal,généreux,liberal,liberale,liberal,liberal
adjetivos,2,762,generous,libéral,freigebig,generoso,generoso,generoso
adjetivos,3,762,openhanded,tolérant,spendabel,lassista,desapegado,abundante
adjetivos,1,763,liturgical,liturgique,liturgisch,liturgico,litúrgico,litúrgico
adjetivos,2,763,liturgic,,,,,
adjetivos,1,764,ripe,mûr,reif,maturo,maduro,maduro
adjetivos,2,764,mature,mûre,erwachsen,adulto,maturo,madura
adjetivos,3,764,adult,accomplie,ausgewachsen,maturato,sazonado,adulto
adjetivos,1,765,bad,mauvais,schlecht,cattivo,mau,malo
adjetivos,2,765,evil,mal,böse,malvagio,ruim,mal
adjetivos,3,765,nasty,méchant,übel,malevolo,malvado,malvado
adjetivos,1,766,average,moyen,durchschnittlich,medio,médio,medio
adjetivos,2,766,medium,moyenne,mittel,media,média,mediano
adjetivos,3,766,mean,intermédiaire,mittlere,intermedio,mediano,media
adjetivos,1,767,minimum,minimum,minimal,minimo,mínimo,mínimo
adjetivos,2,767,minimal,minimal,Minimum,mignolo,dedo auricular,dedo meñique
adjetivos,3,767,little finger,auriculaire,kleiner Finger,minimale,dedo mínimo,punto más bajo
adjetivos,1,768,modern,moderne,modern,moderno,moderno,moderno
adjetivos,2,768,fashionable,contemporain,zeitgenössisch,contemporaneo,contemporâneo,contemporáneo
adjetivos,3,768,up-to-date,actuel,neuzeitlich,nuovissimo,inovador,progresista
adjetivos,1,769,wet,mouillé,nass,bagnato,molhado,mojado
adjetivos,2,769,damp,humide,feucht,umido,úmido,empapado
adjetivos,3,769,moist,moite,naß,bagnata,húmido,húmedo
adjetivos,1,770,lukewarm,tiède,lauwarm,tiepido,morno,tibio
adjetivos,2,770,tepid,atone,lau,tiepida,tépido,templado
adjetivos,3,770,warm,avachi,handwarm,caldo,tíbio,tibia
adjetivos,1,771,mute,muet,stumm,muto,mudo,mudo
adjetivos,2,771,dumb,muette,sprachlos,sordomuto,calado,silencioso
adjetivos,3,771,silent,silencieux,wortlos,silenzioso,silencioso,callado
adjetivos,1,772,magical,magique,magisch,mago,mágico,bruja
adjetivos,2,772,wizard,sorcier,Zauberer,stregone,feiticeiro,mágico
adjetivos,3,772,magic,sorcière,Magier,magico,mago,mago
adjetivos,1,773,majestic,majestueux,majestätisch,maestoso,majestoso,majestuoso
adjetivos,2,773,august,imposant,erhaben,considerevole,apreciável,considerable
adjetivos,3,773,stately,majesté,imposant,notevole,considerável,notable
adjetivos,1,774,evil,maléfique,übel,cattivo,maléfico,malo
adjetivos,2,774,maleficent,mauvais,böse,malefico,maléfica,mal
adjetivos,3,774,,malfaisant,,malvagio,má,malvado
adjetivos,1,777,wonderful,merveilleux,wunderbar,meraviglioso,maravilhoso,maravilloso
adjetivos,2,777,lovely,ravissant,entzückend,affascinante,magnífico,bonito
adjetivos,3,777,marvellous,magnifique,herrlich,amabile,encantador,lindo
adjetivos,1,778,maritime,maritime,nautisch,marittimo,marítimo,marítimo
adjetivos,2,778,marine,marin,marin,marino,marinho,marino
adjetivos,3,778,nautical,nautique,maritim,talassico,náutico,náutico
adjetivos,1,779,masculine,masculin,männlich,maschile,masculino,masculino
adjetivos,2,779,male,mâle,Maskulinum,maschio,macho,macho
adjetivos,3,779,macho,mâle masculin,maskulin,mascolino,masculina,masculina
